country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
JP,Japan,Tokushima,,,JP-36,,15-11-2020,-5,6,35,14,-5,2
JP,Japan,Tokushima,,,JP-36,,16-11-2020,-7,-1,3,4,-3,3
JP,Japan,Tokushima,,,JP-36,,17-11-2020,-4,2,20,5,-3,3
JP,Japan,Tokushima,,,JP-36,,18-11-2020,-5,-1,12,6,-5,3
JP,Japan,Tokushima,,,JP-36,,19-11-2020,-6,1,6,8,-2,3
JP,Japan,Tokushima,,,JP-36,,20-11-2020,-5,0,-7,1,-5,3
JP,Japan,Tokushima,,,JP-36,,21-11-2020,-8,4,16,15,-6,3
JP,Japan,Tokushima,,,JP-36,,22-11-2020,-2,3,43,26,-4,2
JP,Japan,Tokushima,,,JP-36,,23-11-2020,19,5,47,13,-55,15
JP,Japan,Tokushima,,,JP-36,,24-11-2020,-6,1,10,4,-2,3
JP,Japan,Tokushima,,,JP-36,,25-11-2020,-4,0,0,3,-3,2
JP,Japan,Tokushima,,,JP-36,,26-11-2020,-5,0,3,5,-1,3
JP,Japan,Tokushima,,,JP-36,,27-11-2020,-8,-3,1,-3,-4,3
JP,Japan,Tokushima,,,JP-36,,28-11-2020,-11,3,-6,-10,-7,4
JP,Japan,Tokushima,,,JP-36,,29-11-2020,-10,4,12,-8,-6,4
JP,Japan,Tokushima,,,JP-36,,30-11-2020,-5,4,-7,-5,-2,3
JP,Japan,Tokushima,,,JP-36,,01-12-2020,-6,1,10,-5,-2,3
JP,Japan,Tokushima,,,JP-36,,02-12-2020,-6,-1,1,-3,-3,3
JP,Japan,Tokushima,,,JP-36,,03-12-2020,-7,2,-2,-3,-1,3
JP,Japan,Tokushima,,,JP-36,,04-12-2020,-6,-1,-3,-7,-3,3
JP,Japan,Tokushima,,,JP-36,,05-12-2020,-8,5,-3,-12,-6,3
JP,Japan,Tokushima,,,JP-36,,06-12-2020,-8,4,6,-14,-4,4
JP,Japan,Tokushima,,,JP-36,,07-12-2020,-8,0,-6,-8,-3,3
JP,Japan,Tokushima,,,JP-36,,08-12-2020,-6,2,5,-4,-1,3
JP,Japan,Tokushima,,,JP-36,,09-12-2020,-8,-1,-3,-4,-4,3
JP,Japan,Tokushima,,,JP-36,,10-12-2020,-5,3,-3,1,-1,3
JP,Japan,Tokushima,,,JP-36,,11-12-2020,-8,-2,0,-4,-4,3
JP,Japan,Tokushima,,,JP-36,,12-12-2020,-7,5,-5,-12,-9,3
JP,Japan,Tokushima,,,JP-36,,13-12-2020,-6,5,-4,-12,-5,3
JP,Japan,Tokushima,,,JP-36,,14-12-2020,-7,-1,-13,-6,-3,3
JP,Japan,Tokushima,,,JP-36,,15-12-2020,-1,6,-4,-4,-3,3
JP,Japan,Tokushima,,,JP-36,,16-12-2020,-1,2,-13,-6,-5,3
JP,Japan,Tokushima,,,JP-36,,17-12-2020,-2,4,-13,0,-2,3
JP,Japan,Tokushima,,,JP-36,,18-12-2020,-6,0,-11,-9,-4,3
JP,Japan,Tokushima,,,JP-36,,19-12-2020,-8,4,-21,-19,-7,3
JP,Japan,Tokushima,,,JP-36,,20-12-2020,-7,7,-16,-18,-3,4
JP,Japan,Tokushima,,,JP-36,,21-12-2020,-5,1,-12,-6,-3,3
JP,Japan,Tokushima,,,JP-36,,22-12-2020,-2,5,3,-4,-2,3
JP,Japan,Tokushima,,,JP-36,,23-12-2020,-1,4,-3,-7,-4,2
JP,Japan,Tokushima,,,JP-36,,24-12-2020,2,10,-25,-8,-5,4
JP,Japan,Tokushima,,,JP-36,,25-12-2020,-1,5,-11,-12,-8,4
JP,Japan,Tokushima,,,JP-36,,26-12-2020,-11,5,-16,-13,-6,4
JP,Japan,Tokushima,,,JP-36,,27-12-2020,-10,7,-6,-16,-3,4
JP,Japan,Tokushima,,,JP-36,,28-12-2020,13,12,-9,-7,-20,7
JP,Japan,Tokushima,,,JP-36,,29-12-2020,22,20,14,-1,-41,12
JP,Japan,Tokushima,,,JP-36,,30-12-2020,18,25,-27,-17,-57,17
JP,Japan,Tokushima,,,JP-36,,31-12-2020,-2,17,-27,-33,-69,24
JP,Japan,Tokushima,,,JP-36,,01-01-2021,-38,-32,4,-41,-80,28
JP,Japan,Tokushima,,,JP-36,,02-01-2021,-24,-9,-27,-25,-57,14
JP,Japan,Tokushima,,,JP-36,,03-01-2021,-21,-8,-17,-13,-24,8
JP,Japan,Tokushima,,,JP-36,,04-01-2021,3,3,-7,-9,-29,11
JP,Japan,Tokushima,,,JP-36,,05-01-2021,-7,2,-13,-14,-13,7
JP,Japan,Tokushima,,,JP-36,,06-01-2021,-9,2,-10,-13,-9,5
JP,Japan,Tokushima,,,JP-36,,07-01-2021,-16,-3,-29,-19,-7,7
JP,Japan,Tokushima,,,JP-36,,08-01-2021,-17,-7,-29,-24,-8,7
JP,Japan,Tokushima,,,JP-36,,09-01-2021,-23,-5,-37,-40,-12,9
JP,Japan,Tokushima,,,JP-36,,10-01-2021,-13,0,-21,-33,-9,7
JP,Japan,Tokushima,,,JP-36,,11-01-2021,8,2,-1,-27,-55,18
JP,Japan,Tokushima,,,JP-36,,12-01-2021,-17,-2,-26,-18,-4,5
JP,Japan,Tokushima,,,JP-36,,13-01-2021,-15,-2,-10,-16,-4,4
JP,Japan,Tokushima,,,JP-36,,14-01-2021,-15,-2,-11,-13,-4,4
JP,Japan,Tokushima,,,JP-36,,15-01-2021,-17,-5,-11,-18,-6,4
JP,Japan,Tokushima,,,JP-36,,16-01-2021,-21,-3,-13,-30,-9,5
JP,Japan,Tokushima,,,JP-36,,17-01-2021,-20,-5,-18,-36,-10,6
JP,Japan,Tokushima,,,JP-36,,18-01-2021,-18,-7,-16,-19,-5,4
JP,Japan,Tokushima,,,JP-36,,19-01-2021,-15,-3,-9,-17,-6,4
JP,Japan,Tokushima,,,JP-36,,20-01-2021,-14,-3,-5,-19,-7,4
JP,Japan,Tokushima,,,JP-36,,21-01-2021,-16,-5,-8,-16,-5,4
JP,Japan,Tokushima,,,JP-36,,22-01-2021,-19,-8,-23,-25,-7,5
JP,Japan,Tokushima,,,JP-36,,23-01-2021,-25,-8,-54,-42,-15,9
JP,Japan,Tokushima,,,JP-36,,24-01-2021,-23,-4,-44,-43,-10,8
JP,Japan,Tokushima,,,JP-36,,25-01-2021,-15,-3,-9,-19,-6,4
JP,Japan,Tokushima,,,JP-36,,26-01-2021,-18,-6,-17,-21,-6,5
JP,Japan,Tokushima,,,JP-36,,27-01-2021,-16,-5,-12,-18,-7,4
JP,Japan,Tokushima,,,JP-36,,28-01-2021,-15,-3,-10,-15,-4,4
JP,Japan,Tokushima,,,JP-36,,29-01-2021,-19,-8,-27,-25,-7,5
JP,Japan,Tokushima,,,JP-36,,30-01-2021,-18,2,-20,-30,-9,5
JP,Japan,Tokushima,,,JP-36,,31-01-2021,-18,0,-3,-27,-5,5
JP,Japan,Tokyo,,,JP-13,,15-02-2020,-2,5,9,1,4,1
JP,Japan,Tokyo,,,JP-13,,16-02-2020,-13,-9,-37,-9,-1,3
JP,Japan,Tokyo,,,JP-13,,17-02-2020,-4,3,-2,-1,1,0
JP,Japan,Tokyo,,,JP-13,,18-02-2020,-2,3,3,-3,0,1
JP,Japan,Tokyo,,,JP-13,,19-02-2020,-4,2,8,-5,-1,1
JP,Japan,Tokyo,,,JP-13,,20-02-2020,-4,2,-1,-5,-1,1
JP,Japan,Tokyo,,,JP-13,,21-02-2020,-4,2,0,-5,-2,2
JP,Japan,Tokyo,,,JP-13,,22-02-2020,-9,0,-7,-5,-1,2
JP,Japan,Tokyo,,,JP-13,,23-02-2020,-3,3,14,-5,-1,0
JP,Japan,Tokyo,,,JP-13,,24-02-2020,-5,-1,31,-40,-66,19
JP,Japan,Tokyo,,,JP-13,,25-02-2020,-6,5,-5,-5,-1,1
JP,Japan,Tokyo,,,JP-13,,26-02-2020,-11,1,-15,-8,-1,2
JP,Japan,Tokyo,,,JP-13,,27-02-2020,-8,5,-9,-10,-2,3
JP,Japan,Tokyo,,,JP-13,,28-02-2020,-9,15,-6,-12,-1,4
JP,Japan,Tokyo,,,JP-13,,29-02-2020,-13,11,-8,-19,1,5
JP,Japan,Tokyo,,,JP-13,,01-03-2020,-15,10,12,-25,-1,4
JP,Japan,Tokyo,,,JP-13,,02-03-2020,-21,-5,-38,-16,-5,6
JP,Japan,Tokyo,,,JP-13,,03-03-2020,-8,10,11,-16,-6,5
JP,Japan,Tokyo,,,JP-13,,04-03-2020,-20,-4,-26,-20,-8,7
JP,Japan,Tokyo,,,JP-13,,05-03-2020,-14,2,-10,-18,-7,7
JP,Japan,Tokyo,,,JP-13,,06-03-2020,-14,4,1,-20,-8,7
JP,Japan,Tokyo,,,JP-13,,07-03-2020,-18,2,-16,-25,-6,6
JP,Japan,Tokyo,,,JP-13,,08-03-2020,-26,-9,-54,-34,-8,7
JP,Japan,Tokyo,,,JP-13,,09-03-2020,-13,4,6,-17,-6,5
JP,Japan,Tokyo,,,JP-13,,10-03-2020,-20,-10,-36,-19,-10,8
JP,Japan,Tokyo,,,JP-13,,11-03-2020,-9,6,18,-18,-8,5
JP,Japan,Tokyo,,,JP-13,,12-03-2020,-10,4,9,-18,-8,6
JP,Japan,Tokyo,,,JP-13,,13-03-2020,-10,5,8,-19,-8,7
JP,Japan,Tokyo,,,JP-13,,14-03-2020,-29,-17,-58,-30,-11,9
JP,Japan,Tokyo,,,JP-13,,15-03-2020,-10,10,16,-24,-3,4
JP,Japan,Tokyo,,,JP-13,,16-03-2020,-13,0,-8,-16,-5,5
JP,Japan,Tokyo,,,JP-13,,17-03-2020,-9,4,6,-17,-7,5
JP,Japan,Tokyo,,,JP-13,,18-03-2020,-9,4,21,-15,-7,5
JP,Japan,Tokyo,,,JP-13,,19-03-2020,-3,4,14,-13,-8,4
JP,Japan,Tokyo,,,JP-13,,20-03-2020,-15,2,37,-44,-66,22
JP,Japan,Tokyo,,,JP-13,,21-03-2020,-13,4,38,-21,-10,4
JP,Japan,Tokyo,,,JP-13,,22-03-2020,-13,4,51,-21,-5,2
JP,Japan,Tokyo,,,JP-13,,23-03-2020,-13,0,2,-15,-6,5
JP,Japan,Tokyo,,,JP-13,,24-03-2020,-8,3,12,-16,-9,6
JP,Japan,Tokyo,,,JP-13,,25-03-2020,-6,14,37,-14,-8,4
JP,Japan,Tokyo,,,JP-13,,26-03-2020,-10,25,26,-17,-10,6
JP,Japan,Tokyo,,,JP-13,,27-03-2020,-20,13,4,-25,-15,10
JP,Japan,Tokyo,,,JP-13,,28-03-2020,-46,-6,-31,-46,-19,13
JP,Japan,Tokyo,,,JP-13,,29-03-2020,-63,-32,-66,-59,-27,14
JP,Japan,Tokyo,,,JP-13,,30-03-2020,-24,9,-14,-27,-16,10
JP,Japan,Tokyo,,,JP-13,,31-03-2020,-23,5,-10,-27,-16,10
JP,Japan,Tokyo,,,JP-13,,01-04-2020,-38,-13,-44,-31,-20,13
JP,Japan,Tokyo,,,JP-13,,02-04-2020,-28,7,-2,-32,-21,12
JP,Japan,Tokyo,,,JP-13,,03-04-2020,-30,9,4,-33,-22,14
JP,Japan,Tokyo,,,JP-13,,04-04-2020,-42,5,4,-48,-25,13
JP,Japan,Tokyo,,,JP-13,,05-04-2020,-50,-4,-30,-58,-27,12
JP,Japan,Tokyo,,,JP-13,,06-04-2020,-29,12,3,-32,-22,12
JP,Japan,Tokyo,,,JP-13,,07-04-2020,-32,4,-3,-38,-27,15
JP,Japan,Tokyo,,,JP-13,,08-04-2020,-45,-1,4,-46,-35,18
JP,Japan,Tokyo,,,JP-13,,09-04-2020,-47,-3,-6,-49,-38,21
JP,Japan,Tokyo,,,JP-13,,10-04-2020,-48,3,-10,-51,-39,23
JP,Japan,Tokyo,,,JP-13,,11-04-2020,-52,1,-6,-59,-37,17
JP,Japan,Tokyo,,,JP-13,,12-04-2020,-59,-10,-31,-66,-38,15
JP,Japan,Tokyo,,,JP-13,,13-04-2020,-65,-34,-65,-56,-43,25
JP,Japan,Tokyo,,,JP-13,,14-04-2020,-47,7,-2,-54,-44,23
JP,Japan,Tokyo,,,JP-13,,15-04-2020,-49,5,11,-53,-45,23
JP,Japan,Tokyo,,,JP-13,,16-04-2020,-52,-1,-8,-56,-46,24
JP,Japan,Tokyo,,,JP-13,,17-04-2020,-53,7,-8,-57,-46,26
JP,Japan,Tokyo,,,JP-13,,18-04-2020,-72,-30,-66,-70,-44,22
JP,Japan,Tokyo,,,JP-13,,19-04-2020,-54,2,12,-61,-36,13
JP,Japan,Tokyo,,,JP-13,,20-04-2020,-63,-21,-58,-58,-46,25
JP,Japan,Tokyo,,,JP-13,,21-04-2020,-53,1,0,-56,-47,24
JP,Japan,Tokyo,,,JP-13,,22-04-2020,-57,-7,-11,-58,-48,25
JP,Japan,Tokyo,,,JP-13,,23-04-2020,-56,-5,-10,-58,-48,25
JP,Japan,Tokyo,,,JP-13,,24-04-2020,-57,-3,-15,-57,-46,27
JP,Japan,Tokyo,,,JP-13,,25-04-2020,-59,-8,-18,-60,-39,18
JP,Japan,Tokyo,,,JP-13,,26-04-2020,-61,-11,-11,-65,-39,15
JP,Japan,Tokyo,,,JP-13,,27-04-2020,-59,-17,-36,-57,-46,25
JP,Japan,Tokyo,,,JP-13,,28-04-2020,-53,-4,-19,-56,-47,24
JP,Japan,Tokyo,,,JP-13,,29-04-2020,-57,-9,13,-73,-78,32
JP,Japan,Tokyo,,,JP-13,,30-04-2020,-54,-1,-4,-57,-50,26
JP,Japan,Tokyo,,,JP-13,,01-05-2020,-57,-2,-6,-59,-51,28
JP,Japan,Tokyo,,,JP-13,,02-05-2020,-61,-8,-14,-62,-41,19
JP,Japan,Tokyo,,,JP-13,,03-05-2020,-60,-8,-8,-64,-40,15
JP,Japan,Tokyo,,,JP-13,,04-05-2020,-60,-15,-19,-76,-80,36
JP,Japan,Tokyo,,,JP-13,,05-05-2020,-57,-10,4,-75,-81,36
JP,Japan,Tokyo,,,JP-13,,06-05-2020,-68,-27,-45,-78,-80,37
JP,Japan,Tokyo,,,JP-13,,07-05-2020,-53,-1,-7,-51,-42,22
JP,Japan,Tokyo,,,JP-13,,08-05-2020,-55,-2,-6,-54,-43,25
JP,Japan,Tokyo,,,JP-13,,09-05-2020,-55,-6,-19,-56,-33,17
JP,Japan,Tokyo,,,JP-13,,10-05-2020,-55,-7,-18,-60,-34,14
JP,Japan,Tokyo,,,JP-13,,11-05-2020,-54,-6,-7,-50,-40,21
JP,Japan,Tokyo,,,JP-13,,12-05-2020,-53,-4,-6,-53,-44,23
JP,Japan,Tokyo,,,JP-13,,13-05-2020,-53,-5,-2,-54,-44,23
JP,Japan,Tokyo,,,JP-13,,14-05-2020,-53,-5,-4,-53,-44,23
JP,Japan,Tokyo,,,JP-13,,15-05-2020,-54,-1,-9,-53,-43,25
JP,Japan,Tokyo,,,JP-13,,16-05-2020,-64,-26,-65,-62,-37,19
JP,Japan,Tokyo,,,JP-13,,17-05-2020,-48,3,3,-56,-31,12
JP,Japan,Tokyo,,,JP-13,,18-05-2020,-55,-11,-32,-51,-41,22
JP,Japan,Tokyo,,,JP-13,,19-05-2020,-57,-17,-51,-55,-45,25
JP,Japan,Tokyo,,,JP-13,,20-05-2020,-52,-6,-27,-52,-43,23
JP,Japan,Tokyo,,,JP-13,,21-05-2020,-54,-9,-32,-53,-43,24
JP,Japan,Tokyo,,,JP-13,,22-05-2020,-53,-5,-24,-52,-41,25
JP,Japan,Tokyo,,,JP-13,,23-05-2020,-49,-2,-19,-52,-31,16
JP,Japan,Tokyo,,,JP-13,,24-05-2020,-46,-2,7,-53,-29,12
JP,Japan,Tokyo,,,JP-13,,25-05-2020,-46,-1,-3,-46,-38,20
JP,Japan,Tokyo,,,JP-13,,26-05-2020,-47,-9,-21,-48,-39,21
JP,Japan,Tokyo,,,JP-13,,27-05-2020,-43,-1,3,-46,-38,19
JP,Japan,Tokyo,,,JP-13,,28-05-2020,-44,-7,-11,-46,-37,20
JP,Japan,Tokyo,,,JP-13,,29-05-2020,-42,1,-1,-44,-35,20
JP,Japan,Tokyo,,,JP-13,,30-05-2020,-38,1,-6,-43,-24,12
JP,Japan,Tokyo,,,JP-13,,31-05-2020,-39,-1,-7,-47,-22,10
JP,Japan,Tokyo,,,JP-13,,01-06-2020,-41,-11,-38,-34,-26,15
JP,Japan,Tokyo,,,JP-13,,02-06-2020,-35,1,-5,-36,-28,15
JP,Japan,Tokyo,,,JP-13,,03-06-2020,-37,-1,-2,-37,-29,15
JP,Japan,Tokyo,,,JP-13,,04-06-2020,-37,-1,-7,-37,-29,16
JP,Japan,Tokyo,,,JP-13,,05-06-2020,-37,0,-10,-37,-28,17
JP,Japan,Tokyo,,,JP-13,,06-06-2020,-35,-5,-18,-39,-22,11
JP,Japan,Tokyo,,,JP-13,,07-06-2020,-30,2,4,-41,-19,8
JP,Japan,Tokyo,,,JP-13,,08-06-2020,-34,-3,-7,-34,-25,14
JP,Japan,Tokyo,,,JP-13,,09-06-2020,-33,-2,-5,-35,-27,15
JP,Japan,Tokyo,,,JP-13,,10-06-2020,-33,-1,-3,-35,-27,14
JP,Japan,Tokyo,,,JP-13,,11-06-2020,-38,-13,-30,-37,-28,16
JP,Japan,Tokyo,,,JP-13,,12-06-2020,-33,-3,-18,-36,-27,16
JP,Japan,Tokyo,,,JP-13,,13-06-2020,-40,-18,-61,-42,-24,13
JP,Japan,Tokyo,,,JP-13,,14-06-2020,-31,-4,-41,-42,-18,9
JP,Japan,Tokyo,,,JP-13,,15-06-2020,-29,1,-11,-32,-23,12
JP,Japan,Tokyo,,,JP-13,,16-06-2020,-27,0,-4,-32,-25,13
JP,Japan,Tokyo,,,JP-13,,17-06-2020,-27,0,2,-32,-26,13
JP,Japan,Tokyo,,,JP-13,,18-06-2020,-29,-5,-13,-33,-26,13
JP,Japan,Tokyo,,,JP-13,,19-06-2020,-36,-17,-47,-35,-27,16
JP,Japan,Tokyo,,,JP-13,,20-06-2020,-20,5,1,-29,-16,6
JP,Japan,Tokyo,,,JP-13,,21-06-2020,-23,-1,-10,-36,-15,6
JP,Japan,Tokyo,,,JP-13,,22-06-2020,-36,-17,-43,-31,-24,13
JP,Japan,Tokyo,,,JP-13,,23-06-2020,-23,2,-7,-29,-25,12
JP,Japan,Tokyo,,,JP-13,,24-06-2020,-26,-2,-3,-30,-24,12
JP,Japan,Tokyo,,,JP-13,,25-06-2020,-27,-3,-21,-29,-24,13
JP,Japan,Tokyo,,,JP-13,,26-06-2020,-25,-1,-10,-30,-24,13
JP,Japan,Tokyo,,,JP-13,,27-06-2020,-20,2,-5,-27,-16,7
JP,Japan,Tokyo,,,JP-13,,28-06-2020,-28,-8,-37,-37,-16,8
JP,Japan,Tokyo,,,JP-13,,29-06-2020,-22,0,-4,-27,-21,10
JP,Japan,Tokyo,,,JP-13,,30-06-2020,-28,-9,-29,-29,-22,13
JP,Japan,Tokyo,,,JP-13,,01-07-2020,-30,-10,-30,-29,-22,12
JP,Japan,Tokyo,,,JP-13,,02-07-2020,-22,3,-6,-27,-22,11
JP,Japan,Tokyo,,,JP-13,,03-07-2020,-29,-5,-24,-29,-23,13
JP,Japan,Tokyo,,,JP-13,,04-07-2020,-26,-4,-34,-32,-16,9
JP,Japan,Tokyo,,,JP-13,,05-07-2020,-23,5,-13,-36,-14,7
JP,Japan,Tokyo,,,JP-13,,06-07-2020,-33,-12,-38,-28,-22,12
JP,Japan,Tokyo,,,JP-13,,07-07-2020,-25,-1,-18,-28,-23,12
JP,Japan,Tokyo,,,JP-13,,08-07-2020,-27,-3,-15,-30,-23,12
JP,Japan,Tokyo,,,JP-13,,09-07-2020,-30,-11,-37,-29,-23,13
JP,Japan,Tokyo,,,JP-13,,10-07-2020,-27,0,-23,-29,-23,13
JP,Japan,Tokyo,,,JP-13,,11-07-2020,-25,0,-21,-32,-15,8
JP,Japan,Tokyo,,,JP-13,,12-07-2020,-22,2,-4,-36,-14,6
JP,Japan,Tokyo,,,JP-13,,13-07-2020,-28,-5,-25,-28,-21,11
JP,Japan,Tokyo,,,JP-13,,14-07-2020,-28,-5,-28,-30,-24,13
JP,Japan,Tokyo,,,JP-13,,15-07-2020,-29,-7,-31,-29,-23,12
JP,Japan,Tokyo,,,JP-13,,16-07-2020,-24,2,-10,-29,-23,12
JP,Japan,Tokyo,,,JP-13,,17-07-2020,-33,-10,-40,-32,-24,15
JP,Japan,Tokyo,,,JP-13,,18-07-2020,-29,-3,-41,-35,-15,10
JP,Japan,Tokyo,,,JP-13,,19-07-2020,-24,1,3,-38,-14,7
JP,Japan,Tokyo,,,JP-13,,20-07-2020,-26,-1,-14,-28,-20,11
JP,Japan,Tokyo,,,JP-13,,21-07-2020,-23,0,-10,-29,-22,11
JP,Japan,Tokyo,,,JP-13,,22-07-2020,-22,-1,-16,-27,-21,10
JP,Japan,Tokyo,,,JP-13,,23-07-2020,-34,-17,-50,-58,-70,27
JP,Japan,Tokyo,,,JP-13,,24-07-2020,-30,-4,-3,-58,-70,27
JP,Japan,Tokyo,,,JP-13,,25-07-2020,-34,-12,-45,-40,-22,10
JP,Japan,Tokyo,,,JP-13,,26-07-2020,-30,-6,-31,-38,-16,7
JP,Japan,Tokyo,,,JP-13,,27-07-2020,-28,-4,-21,-28,-22,11
JP,Japan,Tokyo,,,JP-13,,28-07-2020,-27,-5,-24,-31,-23,12
JP,Japan,Tokyo,,,JP-13,,29-07-2020,-27,-2,-15,-32,-24,12
JP,Japan,Tokyo,,,JP-13,,30-07-2020,-25,-1,-11,-31,-24,12
JP,Japan,Tokyo,,,JP-13,,31-07-2020,-28,-1,-18,-32,-23,13
JP,Japan,Tokyo,,,JP-13,,01-08-2020,-26,1,-9,-34,-13,8
JP,Japan,Tokyo,,,JP-13,,02-08-2020,-25,0,2,-39,-13,7
JP,Japan,Tokyo,,,JP-13,,03-08-2020,-26,-2,-10,-30,-22,11
JP,Japan,Tokyo,,,JP-13,,04-08-2020,-25,0,-8,-32,-25,12
JP,Japan,Tokyo,,,JP-13,,05-08-2020,-26,-1,-8,-33,-26,12
JP,Japan,Tokyo,,,JP-13,,06-08-2020,-26,-2,-11,-33,-26,12
JP,Japan,Tokyo,,,JP-13,,07-08-2020,-28,-1,-15,-34,-27,13
JP,Japan,Tokyo,,,JP-13,,08-08-2020,-26,-2,-14,-34,-17,8
JP,Japan,Tokyo,,,JP-13,,09-08-2020,-24,-3,-8,-37,-16,5
JP,Japan,Tokyo,,,JP-13,,10-08-2020,-24,-7,1,-59,-73,25
JP,Japan,Tokyo,,,JP-13,,11-08-2020,-25,-3,-15,-41,-41,16
JP,Japan,Tokyo,,,JP-13,,12-08-2020,-29,-9,-21,-44,-44,17
JP,Japan,Tokyo,,,JP-13,,13-08-2020,-26,-7,-21,-47,-52,19
JP,Japan,Tokyo,,,JP-13,,14-08-2020,-28,-5,-16,-49,-53,21
JP,Japan,Tokyo,,,JP-13,,15-08-2020,-30,-7,-24,-42,-36,10
JP,Japan,Tokyo,,,JP-13,,16-08-2020,-31,-7,-24,-42,-20,7
JP,Japan,Tokyo,,,JP-13,,17-08-2020,-28,-5,-21,-35,-29,13
JP,Japan,Tokyo,,,JP-13,,18-08-2020,-26,-3,-13,-35,-28,13
JP,Japan,Tokyo,,,JP-13,,19-08-2020,-27,-4,-11,-35,-28,12
JP,Japan,Tokyo,,,JP-13,,20-08-2020,-26,-4,-17,-35,-28,13
JP,Japan,Tokyo,,,JP-13,,21-08-2020,-28,-5,-18,-35,-28,14
JP,Japan,Tokyo,,,JP-13,,22-08-2020,-26,-4,-20,-34,-17,8
JP,Japan,Tokyo,,,JP-13,,23-08-2020,-29,-8,-23,-39,-15,7
JP,Japan,Tokyo,,,JP-13,,24-08-2020,-26,-5,-16,-32,-24,12
JP,Japan,Tokyo,,,JP-13,,25-08-2020,-23,-1,-11,-31,-24,12
JP,Japan,Tokyo,,,JP-13,,26-08-2020,-25,-3,-12,-32,-24,12
JP,Japan,Tokyo,,,JP-13,,27-08-2020,-27,-5,-20,-33,-24,12
JP,Japan,Tokyo,,,JP-13,,28-08-2020,-27,-3,-18,-33,-24,13
JP,Japan,Tokyo,,,JP-13,,29-08-2020,-24,-3,-18,-32,-15,7
JP,Japan,Tokyo,,,JP-13,,30-08-2020,-24,-3,-14,-36,-13,6
JP,Japan,Tokyo,,,JP-13,,31-08-2020,-26,-5,-19,-30,-21,11
JP,Japan,Tokyo,,,JP-13,,01-09-2020,-24,-2,-11,-30,-22,11
JP,Japan,Tokyo,,,JP-13,,02-09-2020,-28,-7,-20,-32,-23,12
JP,Japan,Tokyo,,,JP-13,,03-09-2020,-27,-5,-20,-31,-23,12
JP,Japan,Tokyo,,,JP-13,,04-09-2020,-28,-5,-20,-31,-23,13
JP,Japan,Tokyo,,,JP-13,,05-09-2020,-24,-2,-22,-31,-14,8
JP,Japan,Tokyo,,,JP-13,,06-09-2020,-27,-9,-34,-39,-15,8
JP,Japan,Tokyo,,,JP-13,,07-09-2020,-31,-12,-33,-30,-23,12
JP,Japan,Tokyo,,,JP-13,,08-09-2020,-23,-2,-12,-29,-23,11
JP,Japan,Tokyo,,,JP-13,,09-09-2020,-25,-5,-13,-30,-23,11
JP,Japan,Tokyo,,,JP-13,,10-09-2020,-24,-4,-13,-29,-23,10
JP,Japan,Tokyo,,,JP-13,,11-09-2020,-24,-3,-14,-29,-22,11
JP,Japan,Tokyo,,,JP-13,,12-09-2020,-27,-11,-41,-31,-15,9
JP,Japan,Tokyo,,,JP-13,,13-09-2020,-20,-4,-6,-31,-12,5
JP,Japan,Tokyo,,,JP-13,,14-09-2020,-25,-7,-15,-27,-19,10
JP,Japan,Tokyo,,,JP-13,,15-09-2020,-21,-2,-5,-27,-20,10
JP,Japan,Tokyo,,,JP-13,,16-09-2020,-23,-4,-5,-27,-21,10
JP,Japan,Tokyo,,,JP-13,,17-09-2020,-22,-6,-8,-27,-21,10
JP,Japan,Tokyo,,,JP-13,,18-09-2020,-23,-5,-11,-27,-21,10
JP,Japan,Tokyo,,,JP-13,,19-09-2020,-20,-4,-8,-22,-11,4
JP,Japan,Tokyo,,,JP-13,,20-09-2020,-18,-8,-10,-25,-11,3
JP,Japan,Tokyo,,,JP-13,,21-09-2020,-12,-7,28,-48,-71,19
JP,Japan,Tokyo,,,JP-13,,22-09-2020,-18,-4,25,-51,-71,22
JP,Japan,Tokyo,,,JP-13,,23-09-2020,-30,-10,-35,-27,-19,10
JP,Japan,Tokyo,,,JP-13,,24-09-2020,-32,-16,-40,-33,-23,13
JP,Japan,Tokyo,,,JP-13,,25-09-2020,-28,-8,-39,-27,-20,12
JP,Japan,Tokyo,,,JP-13,,26-09-2020,-24,-7,-44,-26,-9,7
JP,Japan,Tokyo,,,JP-13,,27-09-2020,-16,1,-3,-27,-8,5
JP,Japan,Tokyo,,,JP-13,,28-09-2020,-19,-1,-8,-24,-18,8
JP,Japan,Tokyo,,,JP-13,,29-09-2020,-18,0,-5,-26,-19,9
JP,Japan,Tokyo,,,JP-13,,30-09-2020,-18,2,-1,-26,-18,8
JP,Japan,Tokyo,,,JP-13,,01-10-2020,-21,-4,-16,-27,-20,10
JP,Japan,Tokyo,,,JP-13,,02-10-2020,-22,-3,-8,-27,-19,10
JP,Japan,Tokyo,,,JP-13,,03-10-2020,-17,0,0,-24,-10,5
JP,Japan,Tokyo,,,JP-13,,04-10-2020,-17,-1,5,-26,-10,4
JP,Japan,Tokyo,,,JP-13,,05-10-2020,-23,-5,-15,-26,-18,9
